session_id,early_events,early_product_views,early_unique_categories,early_event_types,device_type,traffic_source,region,early_duration_min,converted
S01373,2,2,1,1,Mobile,Organic Search,North,1.6166666666666667,0
S01374,2,2,1,1,Mobile,Paid Search,West,1.2,0
S01375,3,3,1,1,Desktop,Organic Search,East,3.316666666666667,0
S01376,2,2,2,1,Mobile,Organic Search,East,2.3,0
S01377,2,2,1,1,Mobile,Email,Central,1.7333333333333334,0
S01378,4,4,2,1,Mobile,Direct,Central,3.0166666666666666,1
S01379,2,2,1,1,Desktop,Paid Search,West,0.9666666666666667,0
S01380,3,3,2,1,Mobile,Organic Search,West,4.5,0
S01381,2,2,1,1,Desktop,Email,North,2.7333333333333334,1
S01382,2,2,2,1,Mobile,Organic Search,North,1.7166666666666666,0
S01383,3,3,1,1,Tablet,Referral,West,3.5,0
S01384,4,4,2,1,Desktop,Paid Search,East,4.45,0
S01385,3,3,2,1,Mobile,Paid Search,East,4.666666666666667,0
S01386,4,3,2,2,Desktop,Direct,South,4.466666666666667,1
S01387,3,3,2,1,Mobile,Organic Search,West,2.9166666666666665,0
S01388,2,2,1,1,Desktop,Referral,North,1.95,0
S01389,2,1,1,2,Tablet,Direct,West,2.85,1
S01390,2,2,2,1,Mobile,Direct,North,2.183333333333333,0
S01391,3,3,1,1,Desktop,Paid Search,North,4.216666666666667,1
S01392,3,3,1,1,Desktop,Organic Search,South,4.683333333333334,0
S01393,3,3,2,1,Desktop,Social,South,4.466666666666667,0
S01394,1,1,1,1,Mobile,Paid Search,Central,0.0,0
S01395,3,3,1,1,Desktop,Direct,North,3.3,1
S01396,2,2,2,1,Mobile,Organic Search,North,1.1833333333333333,0
S01397,1,1,1,1,Mobile,Organic Search,East,0.0,0
S01398,2,2,1,1,Desktop,Referral,East,1.7166666666666666,0
S01399,4,4,1,1,Mobile,Paid Search,North,2.9,0
S01400,2,2,2,1,Mobile,Organic Search,North,2.9166666666666665,0
S01401,1,1,1,1,Desktop,Organic Search,Central,0.0,0
S01402,4,4,1,1,Desktop,Paid Search,West,3.45,0
S01403,2,2,1,1,Desktop,Paid Search,South,1.3333333333333333,0
S01404,3,3,1,1,Mobile,Direct,East,4.266666666666667,0
S01405,3,3,2,1,Mobile,Direct,South,3.7666666666666666,0
S01406,3,3,1,1,Mobile,Organic Search,South,4.8,0
S01407,4,4,1,1,Mobile,Paid Search,West,2.5833333333333335,0
S01408,4,3,1,2,Mobile,Referral,Central,4.716666666666667,0
S01409,2,2,2,1,Mobile,Organic Search,North,1.3666666666666667,0
S01410,3,3,1,1,Mobile,Paid Search,Central,2.3,0
S01411,3,3,1,1,Desktop,Direct,North,1.55,0
S01412,2,2,1,1,Desktop,Email,South,0.43333333333333335,0
S01413,2,2,1,1,Desktop,Direct,North,1.05,0
S01414,2,2,2,1,Desktop,Social,North,1.8666666666666667,0
S01415,3,3,2,1,Mobile,Email,Central,3.25,0
S01416,3,3,1,1,Tablet,Paid Search,East,3.3333333333333335,0
S01417,1,1,1,1,Desktop,Direct,North,0.0,0
S01418,3,3,1,1,Desktop,Organic Search,Central,2.9166666666666665,1
S01419,3,2,1,2,Mobile,Organic Search,Central,3.2333333333333334,0
S01420,2,2,2,1,Tablet,Social,West,0.48333333333333334,0
S01421,1,1,1,1,Desktop,Organic Search,Central,0.0,0
S01422,1,1,1,1,Mobile,Paid Search,South,0.0,0
S01423,2,2,1,1,Desktop,Direct,Central,1.5666666666666667,0
S01424,3,3,2,1,Desktop,Direct,West,4.683333333333334,0
S01425,4,4,3,1,Tablet,Email,Central,4.783333333333333,0
S01426,4,4,2,1,Tablet,Direct,West,2.3,0
S01427,3,3,1,1,Desktop,Organic Search,South,4.95,1
S01428,3,3,1,1,Tablet,Direct,West,3.566666666666667,0
S01429,4,4,3,1,Mobile,Paid Search,South,4.066666666666666,0
S01430,4,4,1,1,Mobile,Paid Search,South,4.666666666666667,0
S01431,4,4,2,1,Mobile,Direct,North,4.95,0
S01432,1,1,1,1,Mobile,Email,Central,0.0,0
S01433,4,4,1,1,Mobile,Organic Search,South,4.9,0
S01434,3,3,2,1,Mobile,Organic Search,East,1.7333333333333334,0
S01435,2,2,1,1,Desktop,Organic Search,South,1.0166666666666666,0
S01436,2,2,1,1,Desktop,Referral,Central,2.7333333333333334,0
S01437,2,2,1,1,Desktop,Organic Search,South,0.9,0
S01438,5,5,1,1,Mobile,Organic Search,West,4.733333333333333,0
S01439,4,4,2,1,Desktop,Direct,Central,4.6,0
S01440,3,3,2,1,Mobile,Organic Search,East,3.8333333333333335,0
S01441,2,2,1,1,Tablet,Paid Search,South,2.6166666666666667,0
S01442,2,2,1,1,Desktop,Organic Search,West,0.7166666666666667,0
S01443,3,3,2,1,Mobile,Organic Search,Central,3.65,0
S01444,3,3,2,1,Mobile,Paid Search,West,2.316666666666667,0
S01445,4,3,2,2,Mobile,Direct,South,3.3833333333333333,0
S01446,3,2,1,2,Desktop,Paid Search,Central,3.6,0
S01447,3,3,1,1,Mobile,Paid Search,South,3.8333333333333335,0
S01448,2,2,1,1,Mobile,Direct,East,1.4833333333333334,0
S01449,1,1,1,1,Tablet,Paid Search,Central,0.0,0
S01450,1,1,1,1,Mobile,Organic Search,North,0.0,0
S01451,3,3,1,1,Mobile,Paid Search,West,3.716666666666667,0
S01452,3,3,2,1,Mobile,Email,East,4.5,1
S01453,3,3,1,1,Mobile,Direct,Central,4.25,0
S01454,2,2,1,1,Mobile,Paid Search,North,2.6666666666666665,0
S01455,4,4,1,1,Desktop,Social,East,4.666666666666667,0
S01456,4,4,2,1,Tablet,Referral,Central,4.816666666666666,1
S01457,3,3,1,1,Mobile,Paid Search,North,1.3833333333333333,0
S01458,3,3,1,1,Mobile,Direct,North,4.783333333333333,0
S01459,3,3,2,1,Desktop,Organic Search,Central,4.433333333333334,0
S01460,3,3,1,1,Mobile,Direct,South,0.8166666666666667,0
S01461,3,3,1,1,Mobile,Email,Central,3.783333333333333,0
S01462,4,4,3,1,Mobile,Direct,North,4.45,1
S01463,4,4,1,1,Desktop,Referral,South,1.9666666666666666,0
S01464,2,1,1,2,Mobile,Direct,West,1.8166666666666667,0
S01465,1,1,1,1,Tablet,Direct,West,0.0,0
S01466,2,2,2,1,Desktop,Direct,East,2.7333333333333334,0
S01467,2,2,2,1,Tablet,Social,East,2.6166666666666667,0
S01468,4,4,2,1,Mobile,Paid Search,Central,4.9,0
S01469,1,1,1,1,Mobile,Paid Search,South,0.0,0
S01470,4,4,2,1,Mobile,Direct,East,4.716666666666667,0
S01471,4,4,2,1,Mobile,Social,North,4.316666666666666,0
S01472,1,1,1,1,Mobile,Organic Search,East,0.0,0
S01473,2,2,1,1,Mobile,Social,South,2.1,0
S01474,4,4,1,1,Mobile,Email,South,4.983333333333333,0
S01475,4,4,1,1,Desktop,Direct,East,3.4,0
S01476,3,3,1,1,Mobile,Email,North,2.6666666666666665,0
S01477,4,4,1,1,Mobile,Paid Search,North,4.366666666666666,0
S01478,3,3,1,1,Mobile,Organic Search,West,2.7666666666666666,1
S01479,3,3,2,1,Mobile,Social,East,3.7,0
S01480,3,2,1,2,Mobile,Email,Central,4.2,0
S01481,4,3,1,2,Mobile,Direct,West,3.0,0
S01482,4,4,2,1,Desktop,Organic Search,North,2.966666666666667,0
S01483,2,2,1,1,Mobile,Email,West,2.183333333333333,0
S01484,4,4,1,1,Desktop,Email,North,4.05,1
S01485,4,4,1,1,Desktop,Direct,West,4.016666666666667,0
S01486,4,4,2,1,Mobile,Paid Search,Central,3.0833333333333335,0
S01487,2,2,1,1,Mobile,Direct,East,0.38333333333333336,0
S01488,4,4,1,1,Mobile,Referral,West,3.1,0
S01489,2,2,1,1,Mobile,Paid Search,South,0.5833333333333334,0
S01490,3,3,2,1,Mobile,Social,East,4.15,0
S01491,1,1,1,1,Desktop,Organic Search,Central,0.0,0
S01492,3,3,2,1,Mobile,Direct,North,1.6833333333333333,0
S01493,4,3,1,2,Desktop,Direct,South,3.683333333333333,1
S01494,3,3,1,1,Desktop,Paid Search,East,3.7666666666666666,0
S01495,4,4,2,1,Mobile,Social,West,3.316666666666667,0
S01496,3,3,2,1,Mobile,Organic Search,South,3.6333333333333333,0
S01497,3,3,2,1,Mobile,Organic Search,Central,1.5333333333333334,0
S01498,2,2,2,1,Mobile,Social,North,1.1166666666666667,0
S01499,2,2,1,1,Mobile,Organic Search,South,1.65,0
S01500,3,3,1,1,Mobile,Paid Search,West,2.8,0
S01501,1,1,1,1,Mobile,Paid Search,South,0.0,0
S01502,1,1,1,1,Mobile,Social,West,0.0,0
S01503,4,3,2,2,Desktop,Organic Search,North,4.933333333333334,1
S01504,4,4,3,1,Desktop,Organic Search,North,3.7666666666666666,0
S01505,2,2,1,1,Mobile,Paid Search,North,1.1166666666666667,0
S01506,4,4,2,1,Mobile,Referral,Central,4.283333333333333,0
S01507,4,4,2,1,Mobile,Direct,East,4.1,0
S01508,3,3,2,1,Mobile,Direct,West,3.6166666666666667,0
S01509,3,2,1,2,Mobile,Paid Search,South,3.933333333333333,0
S01510,3,3,3,1,Mobile,Referral,East,3.7,0
S01511,3,3,1,1,Mobile,Social,East,1.9666666666666666,0
S01512,4,4,2,1,Mobile,Referral,Central,3.283333333333333,1
S01513,3,3,2,1,Tablet,Organic Search,West,2.8,0
S01514,4,4,2,1,Desktop,Organic Search,West,3.5833333333333335,0
S01515,2,2,1,1,Desktop,Paid Search,North,2.3,0
S01516,3,3,1,1,Desktop,Social,East,4.833333333333333,0
S01517,1,1,1,1,Mobile,Direct,East,0.0,0
S01518,3,3,1,1,Tablet,Organic Search,Central,2.7,0
S01519,5,5,2,1,Desktop,Social,South,4.966666666666667,0
S01520,3,3,1,1,Tablet,Organic Search,South,3.033333333333333,0
S01521,4,3,2,2,Desktop,Direct,East,3.25,0
S01522,4,4,1,1,Tablet,Email,South,3.7666666666666666,1
S01523,4,4,2,1,Desktop,Paid Search,North,4.083333333333333,0
S01524,4,4,2,1,Desktop,Social,Central,3.9166666666666665,0
S01525,4,4,1,1,Mobile,Direct,East,4.75,0
S01526,3,3,1,1,Desktop,Paid Search,Central,3.45,0
S01527,3,3,1,1,Desktop,Paid Search,Central,4.35,0
S01528,4,3,1,2,Desktop,Paid Search,South,4.266666666666667,1
S01529,3,3,2,1,Mobile,Paid Search,East,3.5166666666666666,0
S01530,5,5,3,1,Mobile,Direct,North,4.333333333333333,1
S01531,1,1,1,1,Desktop,Organic Search,Central,0.0,0
S01532,3,3,2,1,Mobile,Organic Search,East,2.75,0
S01533,3,3,1,1,Mobile,Organic Search,South,3.5,0
S01534,3,3,1,1,Desktop,Email,South,3.15,0
S01535,5,5,2,1,Mobile,Social,East,4.183333333333334,0
S01536,4,4,1,1,Desktop,Paid Search,South,4.916666666666667,0
S01537,3,3,2,1,Desktop,Social,South,3.466666666666667,0
S01538,3,3,2,1,Mobile,Direct,West,3.6166666666666667,0
S01539,1,1,1,1,Desktop,Direct,Central,0.0,0
S01540,2,2,1,1,Mobile,Direct,South,0.4,0
S01541,3,3,1,1,Mobile,Organic Search,East,4.483333333333333,0
S01542,2,2,1,1,Desktop,Organic Search,Central,0.4666666666666667,0
S01543,3,3,1,1,Mobile,Paid Search,North,1.3,0
S01544,4,3,3,2,Desktop,Referral,Central,3.2333333333333334,0
S01545,2,2,2,1,Tablet,Organic Search,South,1.7333333333333334,1
S01546,2,2,1,1,Mobile,Organic Search,West,2.3833333333333333,0
S01547,3,3,2,1,Mobile,Social,East,4.016666666666667,0
S01548,4,4,1,1,Mobile,Direct,East,4.933333333333334,1
S01549,2,2,2,1,Desktop,Social,Central,2.6666666666666665,0
S01550,3,1,1,3,Mobile,Paid Search,North,4.833333333333333,0
S01551,3,3,3,1,Tablet,Referral,South,4.416666666666667,0
S01552,2,2,2,1,Mobile,Direct,East,0.85,0
S01553,2,2,1,1,Mobile,Paid Search,Central,2.6166666666666667,0
S01554,2,2,2,1,Tablet,Email,South,1.8666666666666667,0
S01555,2,2,1,1,Desktop,Paid Search,Central,1.2333333333333334,0
S01556,1,1,1,1,Desktop,Email,South,0.0,0
S01557,3,3,2,1,Mobile,Organic Search,North,4.9,0
S01558,4,4,2,1,Mobile,Email,West,4.95,0
S01559,4,4,2,1,Mobile,Email,North,4.066666666666666,1
S01560,2,2,2,1,Tablet,Social,East,2.75,0
S01561,3,2,1,2,Desktop,Social,North,3.2666666666666666,0
S01562,2,2,1,1,Desktop,Paid Search,South,1.4666666666666666,0
S01563,2,2,1,1,Mobile,Organic Search,West,2.1166666666666667,0
S01564,2,2,2,1,Desktop,Social,East,2.466666666666667,0
S01565,3,3,2,1,Mobile,Email,East,2.45,0
S01566,3,2,2,2,Mobile,Referral,East,2.6666666666666665,0
S01567,3,3,2,1,Mobile,Referral,South,3.0,0
S01568,4,4,2,1,Desktop,Organic Search,East,2.0166666666666666,0
S01569,5,5,2,1,Mobile,Social,Central,4.95,0
S01570,2,2,1,1,Mobile,Organic Search,Central,2.4833333333333334,0
S01571,4,3,1,2,Mobile,Direct,North,4.683333333333334,0
S01572,2,2,2,1,Desktop,Paid Search,North,1.15,0
S01573,3,3,1,1,Mobile,Organic Search,Central,2.9166666666666665,0
S01574,2,2,1,1,Mobile,Social,East,0.43333333333333335,0
S01575,4,3,1,2,Desktop,Organic Search,East,4.683333333333334,1
S01576,3,3,1,1,Desktop,Organic Search,West,2.65,0
S01577,2,2,1,1,Desktop,Paid Search,South,1.6166666666666667,0
S01578,3,3,2,1,Mobile,Social,East,3.8333333333333335,0
S01579,2,2,1,1,Mobile,Referral,Central,0.9,0
S01580,3,2,2,2,Mobile,Paid Search,West,4.666666666666667,1
S01581,2,1,1,2,Desktop,Paid Search,North,2.8,0
S01582,2,2,1,1,Mobile,Direct,North,1.5666666666666667,0
S01583,3,3,1,1,Mobile,Organic Search,South,4.35,0
S01584,3,3,1,1,Mobile,Organic Search,West,3.5,0
S01585,3,3,1,1,Tablet,Paid Search,South,4.083333333333333,0
S01586,1,1,1,1,Desktop,Paid Search,North,0.0,0
S01587,5,5,1,1,Mobile,Direct,Central,4.75,0
S01588,2,2,1,1,Mobile,Social,North,2.1166666666666667,0
S01589,2,2,1,1,Mobile,Email,North,2.4,0
S01590,2,2,1,1,Mobile,Organic Search,South,1.1666666666666667,0
S01591,2,2,2,1,Mobile,Organic Search,South,0.6833333333333333,0
S01592,2,2,2,1,Tablet,Social,East,0.5333333333333333,0
S01593,2,2,1,1,Desktop,Social,Central,1.7166666666666666,0
S01594,4,4,2,1,Desktop,Referral,Central,3.6166666666666667,0
S01595,2,2,2,1,Mobile,Organic Search,East,2.566666666666667,0
S01596,3,2,2,2,Mobile,Referral,East,3.9166666666666665,0
S01597,3,3,1,1,Desktop,Organic Search,East,3.4833333333333334,0
S01598,3,3,2,1,Desktop,Organic Search,South,2.8,0
S01599,1,1,1,1,Desktop,Referral,North,0.0,0
S01600,4,4,1,1,Tablet,Direct,Central,5.0,0
S01601,2,2,1,1,Desktop,Paid Search,North,1.3,0
S01602,2,2,1,1,Desktop,Organic Search,North,1.1666666666666667,0
S01603,3,3,1,1,Desktop,Paid Search,East,2.533333333333333,0
S01604,3,3,1,1,Desktop,Referral,East,2.8,0
S01605,3,1,1,3,Desktop,Direct,North,2.85,1
S01606,3,3,2,1,Mobile,Paid Search,North,2.5,0
S01607,4,3,1,2,Desktop,Organic Search,South,4.833333333333333,1
S01608,4,4,2,1,Mobile,Paid Search,West,4.266666666666667,0
S01609,4,4,3,1,Desktop,Direct,South,3.7666666666666666,0
S01610,3,3,1,1,Mobile,Organic Search,East,3.15,0
S01611,3,2,2,2,Tablet,Direct,East,4.083333333333333,0
S01612,3,3,1,1,Mobile,Organic Search,Central,4.316666666666666,0
S01613,2,2,1,1,Mobile,Referral,South,0.55,0
S01614,3,3,1,1,Desktop,Direct,North,4.883333333333334,0
S01615,3,3,1,1,Desktop,Organic Search,East,3.683333333333333,0
S01616,2,2,1,1,Mobile,Email,West,2.9166666666666665,0
S01617,2,2,1,1,Tablet,Direct,North,2.6166666666666667,0
S01618,4,4,2,1,Mobile,Social,East,4.416666666666667,0
S01619,2,2,2,1,Mobile,Referral,North,2.3,0
S01620,3,3,1,1,Mobile,Email,North,3.6333333333333333,0
S01621,2,2,1,1,Mobile,Social,East,1.4333333333333333,0
S01622,3,3,1,1,Desktop,Paid Search,South,3.683333333333333,0
S01623,3,3,1,1,Mobile,Organic Search,Central,4.45,0
S01624,3,3,1,1,Tablet,Paid Search,West,3.433333333333333,0
S01625,2,2,2,1,Desktop,Email,East,2.066666666666667,0
S01626,2,2,2,1,Mobile,Paid Search,East,0.7333333333333333,0
S01627,2,2,1,1,Desktop,Referral,East,2.6666666666666665,0
S01628,1,1,1,1,Mobile,Email,North,0.0,0
S01629,3,3,1,1,Desktop,Referral,Central,4.083333333333333,0
S01630,3,3,2,1,Mobile,Social,Central,4.1,1
S01631,3,3,1,1,Mobile,Email,North,3.05,0
S01632,2,2,1,1,Desktop,Paid Search,North,2.533333333333333,0
S01633,2,2,1,1,Mobile,Direct,North,0.48333333333333334,0
S01634,3,3,1,1,Mobile,Referral,West,4.25,0
S01635,3,3,1,1,Tablet,Paid Search,West,3.65,0
S01636,4,4,2,1,Desktop,Organic Search,Central,4.516666666666667,0
S01637,3,3,2,1,Mobile,Direct,West,3.566666666666667,0
S01638,2,2,1,1,Desktop,Paid Search,East,0.45,0
S01639,3,3,1,1,Tablet,Organic Search,West,4.0,0
S01640,3,3,2,1,Tablet,Organic Search,West,4.416666666666667,0
S01641,2,2,2,1,Mobile,Email,East,1.55,0
S01642,3,3,1,1,Mobile,Direct,East,2.466666666666667,0
S01643,3,3,1,1,Mobile,Email,West,4.516666666666667,0
S01644,3,3,1,1,Mobile,Direct,East,3.8333333333333335,1
S01645,3,3,3,1,Desktop,Organic Search,West,4.983333333333333,1
S01646,4,4,1,1,Mobile,Paid Search,West,3.933333333333333,0
S01647,4,4,2,1,Desktop,Email,West,4.0,0
S01648,4,4,2,1,Mobile,Organic Search,West,4.616666666666666,0
S01649,4,4,2,1,Mobile,Direct,East,4.816666666666666,0
S01650,3,3,1,1,Mobile,Paid Search,West,3.3666666666666667,0
S01651,2,2,2,1,Desktop,Organic Search,East,2.966666666666667,0
S01652,1,1,1,1,Desktop,Organic Search,South,0.0,0
S01653,2,2,1,1,Desktop,Organic Search,North,1.1666666666666667,0
S01654,5,5,1,1,Mobile,Social,East,4.416666666666667,0
S01655,2,2,2,1,Desktop,Social,East,0.9666666666666667,0
S01656,3,3,1,1,Tablet,Social,Central,3.5166666666666666,0
S01657,4,3,2,2,Mobile,Social,South,4.883333333333334,0
S01658,5,3,1,3,Desktop,Paid Search,South,4.883333333333334,0
S01659,2,2,1,1,Mobile,Email,South,1.1166666666666667,0
S01660,3,3,2,1,Mobile,Paid Search,North,4.233333333333333,1
S01661,3,3,2,1,Mobile,Organic Search,West,2.7333333333333334,0
S01662,3,3,2,1,Mobile,Paid Search,South,2.1166666666666667,0
S01663,3,3,1,1,Tablet,Social,West,3.4,0
S01664,3,3,2,1,Mobile,Email,West,3.1166666666666667,0
S01665,3,3,1,1,Tablet,Direct,East,4.733333333333333,0
S01666,3,3,1,1,Mobile,Direct,Central,3.7333333333333334,0
S01667,2,2,1,1,Desktop,Paid Search,East,0.9666666666666667,0
S01668,2,2,1,1,Tablet,Paid Search,South,2.8,0
S01669,1,1,1,1,Desktop,Social,Central,0.0,0
S01670,3,3,1,1,Mobile,Direct,Central,4.133333333333334,0
S01671,4,4,1,1,Mobile,Social,North,2.466666666666667,0
S01672,3,3,1,1,Mobile,Paid Search,North,4.1,1
S01673,3,3,2,1,Mobile,Referral,North,4.65,0
S01674,4,4,2,1,Mobile,Email,South,4.366666666666666,0
S01675,4,4,1,1,Mobile,Email,Central,5.0,0
S01676,2,2,2,1,Desktop,Paid Search,East,2.066666666666667,0
S01677,3,3,1,1,Desktop,Social,South,3.45,0
S01678,3,3,1,1,Mobile,Referral,Central,2.1,0
S01679,2,2,2,1,Desktop,Organic Search,East,1.3833333333333333,0
S01680,2,2,1,1,Mobile,Organic Search,South,2.2666666666666666,0
S01681,2,2,1,1,Desktop,Referral,Central,0.8,0
S01682,1,1,1,1,Tablet,Email,Central,0.0,0
S01683,3,3,1,1,Mobile,Paid Search,Central,3.316666666666667,0
S01684,1,1,1,1,Mobile,Email,East,0.0,0
S01685,3,3,1,1,Desktop,Organic Search,West,3.5,1
S01686,2,2,2,1,Mobile,Social,North,0.6,0
S01687,2,2,1,1,Tablet,Social,East,2.8333333333333335,0
S01688,3,3,1,1,Mobile,Direct,Central,3.433333333333333,0
S01689,2,2,2,1,Mobile,Direct,South,2.85,0
S01690,2,2,1,1,Mobile,Social,West,2.3833333333333333,0
S01691,2,2,1,1,Desktop,Organic Search,East,2.6333333333333333,0
S01692,2,2,1,1,Mobile,Referral,North,2.466666666666667,0
S01693,4,2,1,3,Mobile,Direct,West,3.8333333333333335,0
S01694,3,3,1,1,Desktop,Paid Search,North,3.35,0
S01695,5,5,1,1,Mobile,Referral,West,4.4,0
S01696,3,3,1,1,Desktop,Paid Search,North,3.5833333333333335,0
S01697,3,3,1,1,Desktop,Direct,Central,3.433333333333333,0
S01698,2,2,2,1,Desktop,Paid Search,South,0.6833333333333333,0
S01699,2,2,2,1,Tablet,Direct,South,1.5333333333333334,0
S01700,1,1,1,1,Mobile,Direct,North,0.0,0
S01701,2,2,1,1,Tablet,Referral,Central,1.5333333333333334,0
S01702,3,2,1,2,Mobile,Social,West,3.95,0
S01703,4,4,2,1,Desktop,Paid Search,West,3.55,0
S01704,3,3,2,1,Mobile,Direct,East,4.533333333333333,0
S01705,3,3,2,1,Mobile,Organic Search,East,2.433333333333333,0
S01706,4,4,2,1,Desktop,Organic Search,North,3.7666666666666666,1
S01707,5,4,3,2,Mobile,Paid Search,East,4.85,0
S01708,2,2,2,1,Desktop,Social,South,1.2666666666666666,0
S01709,4,4,2,1,Mobile,Paid Search,Central,4.033333333333333,0
S01710,3,3,1,1,Mobile,Social,West,4.066666666666666,0
S01711,3,3,1,1,Desktop,Organic Search,East,3.45,0
S01712,3,3,2,1,Desktop,Direct,North,4.633333333333334,0
S01713,2,2,1,1,Mobile,Organic Search,West,0.4,0
S01714,3,3,1,1,Mobile,Email,North,3.6666666666666665,0
S01715,3,3,1,1,Desktop,Organic Search,North,2.1166666666666667,1
S01716,1,1,1,1,Tablet,Referral,South,0.0,0
S01717,1,1,1,1,Desktop,Organic Search,East,0.0,0
S01718,4,4,2,1,Mobile,Referral,West,4.883333333333334,0
S01719,5,5,2,1,Tablet,Direct,South,4.05,0
S01720,3,3,1,1,Desktop,Referral,North,1.3,0
S01721,3,3,1,1,Desktop,Paid Search,East,3.783333333333333,1
S01722,2,2,2,1,Desktop,Referral,West,1.0666666666666667,0
S01723,1,1,1,1,Desktop,Organic Search,South,0.0,0
S01724,1,1,1,1,Desktop,Social,South,0.0,0
S01725,2,2,1,1,Mobile,Referral,Central,0.48333333333333334,0
S01726,1,1,1,1,Desktop,Organic Search,Central,0.0,0
S01727,4,3,2,2,Mobile,Organic Search,Central,4.516666666666667,0
S01728,1,1,1,1,Tablet,Direct,Central,0.0,0
S01729,3,3,2,1,Mobile,Referral,North,1.8166666666666667,0
S01730,2,2,1,1,Mobile,Paid Search,South,2.45,0
S01731,3,3,2,1,Desktop,Email,South,3.566666666666667,1
S01732,1,1,1,1,Mobile,Organic Search,South,0.0,0
S01733,3,3,1,1,Mobile,Organic Search,Central,2.816666666666667,0
S01734,2,2,1,1,Mobile,Social,West,2.3833333333333333,0
S01735,3,3,2,1,Desktop,Organic Search,West,3.6666666666666665,0
S01736,3,3,1,1,Tablet,Paid Search,North,4.166666666666667,0
S01737,1,1,1,1,Mobile,Referral,Central,0.0,0
S01738,4,4,1,1,Desktop,Organic Search,Central,3.816666666666667,0
S01739,1,1,1,1,Mobile,Paid Search,North,0.0,0
S01740,5,5,2,1,Mobile,Organic Search,Central,4.783333333333333,0
S01741,2,2,1,1,Mobile,Paid Search,South,1.85,0
S01742,2,2,2,1,Mobile,Organic Search,North,1.2666666666666666,0
S01743,3,1,1,3,Mobile,Social,West,4.8,0
S01744,3,3,1,1,Desktop,Direct,West,3.1166666666666667,0
S01745,4,1,1,4,Mobile,Email,North,5.0,1
S01746,4,4,2,1,Mobile,Paid Search,South,4.133333333333334,0
S01747,3,3,2,1,Desktop,Organic Search,Central,2.9833333333333334,0
S01748,2,2,1,1,Desktop,Social,West,2.8833333333333333,0
S01749,4,4,3,1,Mobile,Direct,West,4.533333333333333,0
S01750,2,2,1,1,Desktop,Paid Search,South,2.533333333333333,0
S01751,3,3,1,1,Mobile,Organic Search,North,3.6666666666666665,0
S01752,4,4,2,1,Desktop,Paid Search,South,3.8,0
S01753,2,2,1,1,Desktop,Organic Search,South,2.0,0
S01754,3,3,1,1,Desktop,Direct,South,4.283333333333333,0
S01755,3,3,1,1,Tablet,Organic Search,North,1.8833333333333333,0
S01756,3,3,1,1,Mobile,Social,East,3.0,0
S01757,3,3,2,1,Tablet,Direct,South,3.05,0
S01758,3,2,1,2,Mobile,Referral,Central,4.25,1
S01759,2,2,1,1,Desktop,Referral,North,1.0166666666666666,0
S01760,4,4,1,1,Mobile,Organic Search,East,4.333333333333333,0
S01761,3,3,1,1,Mobile,Paid Search,North,3.8666666666666667,0
S01762,7,7,1,1,Mobile,Organic Search,East,3.8333333333333335,0
S01763,4,4,1,1,Desktop,Direct,North,3.0166666666666666,0
S01764,3,3,2,1,Mobile,Social,Central,4.35,0
S01765,3,3,2,1,Desktop,Paid Search,West,2.6,0
S01766,4,4,1,1,Desktop,Paid Search,East,4.05,0
S01767,4,4,2,1,Mobile,Direct,North,5.0,1
S01768,3,3,1,1,Mobile,Direct,East,3.2333333333333334,0
